Date,Country,Migration State,Arrivals,Arrivals: Gender Male,Arrivals: Gender Female
1/01/2022,Belgium,Sabah,0,0,0
1/01/2022,Belgium,Sarawak,0,0,0
1/01/2022,Belgium,Selangor,65,43,22
1/01/2022,Belgium,W.P. Labuan,0,0,0
1/01/2022,Benin,Johor,0,0,0
1/01/2022,Benin,Kedah,0,0,0
1/01/2022,Benin,Perak,0,0,0
1/01/2022,Benin,Pulau Pinang,0,0,0
1/01/2022,Benin,Sabah,0,0,0
1/01/2022,Benin,Sarawak,0,0,0
1/01/2022,Benin,Selangor,1,1,0
1/01/2022,Burkina Faso,Perak,0,0,0
1/01/2022,Burkina Faso,Pulau Pinang,0,0,0
1/01/2022,Burkina Faso,Selangor,2,2,0
1/01/2022,Bangladesh,Johor,11,9,2
1/01/2022,Bangladesh,Kedah,0,0,0
1/01/2022,Bangladesh,Kelantan,0,0,0
1/01/2022,Bangladesh,Melaka,0,0,0
1/01/2022,Bangladesh,Negeri Sembilan,0,0,0
1/01/2022,Bangladesh,Pahang,0,0,0
1/01/2022,Bangladesh,Perak,0,0,0
1/01/2022,Bangladesh,Perlis,0,0,0
1/01/2022,Bangladesh,Pulau Pinang,1,1,0
1/01/2022,Bangladesh,Sabah,1,1,0
1/01/2022,Bangladesh,Sarawak,0,0,0
1/01/2022,Bangladesh,Selangor,5380,4995,385
1/01/2022,Bangladesh,W.P. Labuan,0,0,0
1/01/2022,Bulgaria,Johor,1,1,0
1/01/2022,Bulgaria,Kedah,0,0,0
1/01/2022,Bulgaria,Kelantan,0,0,0
1/01/2022,Bulgaria,Pahang,0,0,0
1/01/2022,Bulgaria,Perak,0,0,0
1/01/2022,Bulgaria,Perlis,0,0,0
1/01/2022,Bulgaria,Pulau Pinang,0,0,0
1/01/2022,Bulgaria,Sabah,0,0,0
1/01/2022,Bulgaria,Sarawak,0,0,0
1/01/2022,Bulgaria,Selangor,17,15,2
1/01/2022,Bulgaria,W.P. Labuan,0,0,0
1/01/2022,Bahrain,Johor,0,0,0
1/01/2022,Bahrain,Kedah,0,0,0
1/01/2022,Bahrain,Kelantan,0,0,0
1/01/2022,Bahrain,Perlis,0,0,0
1/01/2022,Bahrain,Pulau Pinang,0,0,0
1/01/2022,Bahrain,Sabah,0,0,0
1/01/2022,Bahrain,Sarawak,0,0,0
1/01/2022,Bahrain,Selangor,8,7,1
1/01/2022,Bahamas,Johor,0,0,0
1/01/2022,Bahamas,Kedah,0,0,0
1/01/2022,Bahamas,Perak,0,0,0
1/01/2022,Bahamas,Sabah,0,0,0
1/01/2022,Bahamas,Sarawak,0,0,0
1/01/2022,Bahamas,Selangor,0,0,0
1/01/2022,Bosnia and Herzegovina,Johor,0,0,0
1/01/2022,Bosnia and Herzegovina,Kedah,0,0,0
1/01/2022,Bosnia and Herzegovina,Perlis,0,0,0
1/01/2022,Bosnia and Herzegovina,Pulau Pinang,0,0,0
1/01/2022,Bosnia and Herzegovina,Sabah,0,0,0
1/01/2022,Bosnia and Herzegovina,Sarawak,0,0,0
1/01/2022,Bosnia and Herzegovina,Selangor,6,5,1
1/01/2022,Belarus,Johor,0,0,0
1/01/2022,Belarus,Kedah,0,0,0
1/01/2022,Belarus,Kelantan,0,0,0
1/01/2022,Belarus,Pahang,0,0,0
1/01/2022,Belarus,Perak,0,0,0
1/01/2022,Belarus,Perlis,0,0,0
1/01/2022,Belarus,Pulau Pinang,0,0,0
1/01/2022,Belarus,Sabah,0,0,0
1/01/2022,Belarus,Sarawak,0,0,0
1/01/2022,Belarus,Selangor,3,3,0
1/01/2022,Belarus,W.P. Labuan,0,0,0
1/01/2022,Belize,Johor,0,0,0
1/01/2022,Belize,Pulau Pinang,0,0,0
1/01/2022,Belize,Sarawak,0,0,0
1/01/2022,Belize,Selangor,0,0,0
1/01/2022,Bermuda,Selangor,0,0,0
1/01/2022,Bolivia,Johor,0,0,0
1/01/2022,Bolivia,Kedah,0,0,0
1/01/2022,Bolivia,Melaka,0,0,0
1/01/2022,Bolivia,Perak,0,0,0
1/01/2022,Bolivia,Perlis,0,0,0
1/01/2022,Bolivia,Pulau Pinang,0,0,0
1/01/2022,Bolivia,Sabah,0,0,0
1/01/2022,Bolivia,Sarawak,0,0,0
1/01/2022,Bolivia,Selangor,0,0,0
1/01/2022,Brazil,Johor,0,0,0
1/01/2022,Brazil,Kedah,3,2,1
1/01/2022,Brazil,Kelantan,0,0,0
1/01/2022,Brazil,Melaka,0,0,0
1/01/2022,Brazil,Pahang,0,0,0
1/01/2022,Brazil,Perak,0,0,0
1/01/2022,Brazil,Perlis,0,0,0
1/01/2022,Brazil,Pulau Pinang,0,0,0
1/01/2022,Brazil,Sabah,0,0,0
1/01/2022,Brazil,Sarawak,0,0,0
1/01/2022,Brazil,Selangor,128,75,53
1/01/2022,Brazil,W.P. Labuan,0,0,0
1/01/2022,Barbados,Johor,0,0,0
1/01/2022,Barbados,Kedah,0,0,0
1/01/2022,Barbados,Perlis,0,0,0
1/01/2022,Barbados,Pulau Pinang,0,0,0
1/01/2022,Barbados,Selangor,1,1,0
1/01/2022,Brunei Darussalam,Johor,0,0,0
1/01/2022,Brunei Darussalam,Kedah,0,0,0
1/01/2022,Brunei Darussalam,Kelantan,0,0,0
1/01/2022,Brunei Darussalam,Melaka,0,0,0
1/01/2022,Brunei Darussalam,Pahang,0,0,0
1/01/2022,Brunei Darussalam,Perak,0,0,0
1/01/2022,Brunei Darussalam,Perlis,0,0,0
1/01/2022,Brunei Darussalam,Pulau Pinang,0,0,0
1/01/2022,Brunei Darussalam,Sabah,0,0,0
1/01/2022,Brunei Darussalam,Sarawak,422,408,14
1/01/2022,Brunei Darussalam,Selangor,81,51,30
1/01/2022,Brunei Darussalam,W.P. Labuan,2,2,0
1/01/2022,Bhutan,Johor,0,0,0
1/01/2022,Bhutan,Kedah,0,0,0
1/01/2022,Bhutan,Perak,0,0,0
1/01/2022,Bhutan,Perlis,0,0,0
1/01/2022,Bhutan,Pulau Pinang,0,0,0
1/01/2022,Bhutan,Sabah,0,0,0
1/01/2022,Bhutan,Sarawak,0,0,0
1/01/2022,Bhutan,Selangor,2,0,2
1/01/2022,Botswana,Johor,0,0,0
1/01/2022,Botswana,Kedah,0,0,0
1/01/2022,Botswana,Perlis,0,0,0
1/01/2022,Botswana,Pulau Pinang,0,0,0
1/01/2022,Botswana,Sabah,0,0,0
1/01/2022,Botswana,Sarawak,0,0,0
1/01/2022,Botswana,Selangor,3,1,2
1/01/2022,Central African Republic,Kedah,0,0,0
1/01/2022,Central African Republic,Selangor,0,0,0
1/01/2022,Canada,Johor,1,1,0
1/01/2022,Canada,Kedah,3,2,1
1/01/2022,Canada,Kelantan,0,0,0
1/01/2022,Canada,Melaka,0,0,0
1/01/2022,Canada,Negeri Sembilan,0,0,0
1/01/2022,Canada,Pahang,0,0,0
1/01/2022,Canada,Perak,0,0,0
1/01/2022,Canada,Perlis,0,0,0
1/01/2022,Canada,Pulau Pinang,0,0,0
1/01/2022,Canada,Sabah,1,1,0
1/01/2022,Canada,Sarawak,1,0,1
1/01/2022,Canada,Selangor,254,153,101
1/01/2022,Canada,Terengganu,0,0,0
1/01/2022,Canada,W.P. Labuan,0,0,0
1/01/2022,Cocos (Keeling) Islands,Selangor,0,0,0
1/01/2022,Switzerland,Johor,0,0,0
1/01/2022,Switzerland,Kedah,3,2,1
1/01/2022,Switzerland,Kelantan,0,0,0
1/01/2022,Switzerland,Melaka,0,0,0
1/01/2022,Switzerland,Negeri Sembilan,0,0,0
1/01/2022,Switzerland,Pahang,0,0,0
1/01/2022,Switzerland,Perak,0,0,0
1/01/2022,Switzerland,Perlis,0,0,0
1/01/2022,Switzerland,Pulau Pinang,3,3,0
1/01/2022,Switzerland,Sabah,1,0,1
1/01/2022,Switzerland,Sarawak,0,0,0
1/01/2022,Switzerland,Selangor,111,67,44
1/01/2022,Switzerland,W.P. Labuan,0,0,0
1/01/2022,Chile,Johor,0,0,0
1/01/2022,Chile,Kedah,0,0,0
1/01/2022,Chile,Kelantan,0,0,0
1/01/2022,Chile,Melaka,0,0,0
1/01/2022,Chile,Pahang,0,0,0
1/01/2022,Chile,Perak,0,0,0
1/01/2022,Chile,Perlis,0,0,0
1/01/2022,Chile,Pulau Pinang,0,0,0
1/01/2022,Chile,Sabah,0,0,0
1/01/2022,Chile,Sarawak,0,0,0
1/01/2022,Chile,Selangor,18,6,12
1/01/2022,China,Johor,154,145,9
1/01/2022,China,Kedah,6,1,5
1/01/2022,China,Kelantan,0,0,0
1/01/2022,China,Melaka,0,0,0
1/01/2022,China,Pahang,0,0,0
1/01/2022,China,Perak,0,0,0
1/01/2022,China,Perlis,0,0,0
1/01/2022,China,Pulau Pinang,7,4,3
1/01/2022,China,Sabah,4,3,1
1/01/2022,China,Sarawak,37,33,4
1/01/2022,China,Selangor,1844,1117,727
1/01/2022,China,Terengganu,0,0,0
1/01/2022,China,W.P. Labuan,0,0,0
1/01/2022,Côte d'Ivoire,Johor,0,0,0
1/01/2022,Côte d'Ivoire,Kedah,0,0,0
1/01/2022,Côte d'Ivoire,Pulau Pinang,0,0,0
1/01/2022,Côte d'Ivoire,Sabah,0,0,0
1/01/2022,Côte d'Ivoire,Sarawak,0,0,0
1/01/2022,Côte d'Ivoire,Selangor,2,1,1
1/01/2022,Cameroon,Johor,0,0,0
1/01/2022,Cameroon,Kedah,0,0,0
1/01/2022,Cameroon,Pulau Pinang,0,0,0
1/01/2022,Cameroon,Sabah,0,0,0
1/01/2022,Cameroon,Sarawak,0,0,0
1/01/2022,Cameroon,Selangor,4,2,2
1/01/2022,Congo,Johor,0,0,0
1/01/2022,Congo,Pulau Pinang,0,0,0
1/01/2022,Congo,Sarawak,0,0,0
1/01/2022,Congo,Selangor,2,2,0
1/01/2022,Congo,Johor,0,0,0
1/01/2022,Congo,Kedah,0,0,0
1/01/2022,Congo,Selangor,0,0,0
1/01/2022,Cook Islands,Selangor,0,0,0
1/01/2022,Colombia,Johor,0,0,0
1/01/2022,Colombia,Kedah,0,0,0
1/01/2022,Colombia,Perak,0,0,0
1/01/2022,Colombia,Pulau Pinang,0,0,0
1/01/2022,Colombia,Sabah,0,0,0
1/01/2022,Colombia,Sarawak,0,0,0
1/01/2022,Colombia,Selangor,37,20,17
1/01/2022,Colombia,W.P. Labuan,0,0,0
1/01/2022,Comoros,Johor,0,0,0
1/01/2022,Comoros,Kedah,0,0,0
1/01/2022,Comoros,Selangor,1,1,0
1/01/2022,Cabo Verde,Johor,0,0,0
1/01/2022,Cabo Verde,Kedah,0,0,0
1/01/2022,Cabo Verde,Pulau Pinang,0,0,0
1/01/2022,Cabo Verde,Sabah,0,0,0
1/01/2022,Cabo Verde,Selangor,0,0,0
1/01/2022,Costa Rica,Johor,0,0,0
1/01/2022,Costa Rica,Kedah,0,0,0
1/01/2022,Costa Rica,Perak,0,0,0
1/01/2022,Costa Rica,Perlis,0,0,0
1/01/2022,Costa Rica,Pulau Pinang,0,0,0
1/01/2022,Costa Rica,Sabah,0,0,0
1/01/2022,Costa Rica,Sarawak,0,0,0
1/01/2022,Costa Rica,Selangor,17,6,11
1/01/2022,Cuba,Johor,0,0,0
1/01/2022,Cuba,Kedah,0,0,0
1/01/2022,Cuba,Perlis,0,0,0
1/01/2022,Cuba,Pulau Pinang,0,0,0
1/01/2022,Cuba,Sabah,0,0,0
1/01/2022,Cuba,Sarawak,0,0,0
1/01/2022,Cuba,Selangor,5,2,3
1/01/2022,Cyprus,Johor,0,0,0
1/01/2022,Cyprus,Kedah,6,6,0
1/01/2022,Cyprus,Perak,0,0,0
1/01/2022,Cyprus,Perlis,0,0,0
1/01/2022,Cyprus,Pulau Pinang,0,0,0
1/01/2022,Cyprus,Sabah,0,0,0
1/01/2022,Cyprus,Sarawak,0,0,0
1/01/2022,Cyprus,Selangor,4,2,2
1/01/2022,Czechia,Johor,0,0,0
1/01/2022,Czechia,Kedah,0,0,0
1/01/2022,Czechia,Kelantan,0,0,0
1/01/2022,Czechia,Melaka,0,0,0
1/01/2022,Czechia,Negeri Sembilan,0,0,0
1/01/2022,Czechia,Perak,0,0,0
1/01/2022,Czechia,Perlis,0,0,0
1/01/2022,Czechia,Pulau Pinang,0,0,0
1/01/2022,Czechia,Sabah,0,0,0
1/01/2022,Czechia,Sarawak,2,2,0
1/01/2022,Czechia,Selangor,18,13,5
1/01/2022,Czechia,W.P. Labuan,0,0,0
1/01/2022,Germany,Johor,1,1,0
1/01/2022,Germany,Kedah,8,7,1
1/01/2022,Germany,Kelantan,0,0,0
1/01/2022,Germany,Melaka,0,0,0
1/01/2022,Germany,Negeri Sembilan,0,0,0
1/01/2022,Germany,Pahang,0,0,0
1/01/2022,Germany,Perak,0,0,0
1/01/2022,Germany,Perlis,0,0,0
1/01/2022,Germany,Pulau Pinang,7,5,2
1/01/2022,Germany,Sabah,0,0,0
1/01/2022,Germany,Sarawak,0,0,0
1/01/2022,Germany,Selangor,433,332,101
1/01/2022,Germany,Terengganu,0,0,0
1/01/2022,Germany,W.P. Labuan,0,0,0
1/01/2022,Djibouti,Johor,0,0,0
1/01/2022,Djibouti,Selangor,6,3,3
1/01/2022,Dominica,Johor,0,0,0
1/01/2022,Dominica,Kedah,0,0,0
1/01/2022,Dominica,Pulau Pinang,0,0,0
1/01/2022,Dominica,Sabah,0,0,0
1/01/2022,Dominica,Sarawak,0,0,0
1/01/2022,Dominica,Selangor,0,0,0
1/01/2022,Dominica,W.P. Labuan,0,0,0
1/01/2022,Denmark,Johor,2,2,0
1/01/2022,Denmark,Kedah,2,1,1
1/01/2022,Denmark,Kelantan,0,0,0
1/01/2022,Denmark,Melaka,0,0,0
1/01/2022,Denmark,Negeri Sembilan,0,0,0
1/01/2022,Denmark,Pahang,0,0,0
1/01/2022,Denmark,Perak,0,0,0
1/01/2022,Denmark,Perlis,0,0,0
1/01/2022,Denmark,Pulau Pinang,2,1,1
1/01/2022,Denmark,Sabah,0,0,0
1/01/2022,Denmark,Sarawak,0,0,0
1/01/2022,Denmark,Selangor,121,89,32
1/01/2022,Denmark,W.P. Labuan,0,0,0
1/01/2022,Dominican Republic,Johor,0,0,0
1/01/2022,Dominican Republic,Kedah,0,0,0
1/01/2022,Dominican Republic,Perak,0,0,0
1/01/2022,Dominican Republic,Perlis,0,0,0
1/01/2022,Dominican Republic,Pulau Pinang,0,0,0
1/01/2022,Dominican Republic,Sabah,0,0,0
1/01/2022,Dominican Republic,Sarawak,0,0,0
1/01/2022,Dominican Republic,Selangor,1,1,0
1/01/2022,Algeria,Johor,0,0,0
1/01/2022,Algeria,Kedah,0,0,0
1/01/2022,Algeria,Kelantan,0,0,0
1/01/2022,Algeria,Melaka,0,0,0
1/01/2022,Algeria,Perak,0,0,0
1/01/2022,Algeria,Perlis,0,0,0
1/01/2022,Algeria,Pulau Pinang,0,0,0
1/01/2022,Algeria,Sabah,0,0,0
1/01/2022,Algeria,Sarawak,0,0,0
1/01/2022,Algeria,Selangor,50,37,13
1/01/2022,Algeria,W.P. Labuan,0,0,0
1/01/2022,Ecuador,Johor,0,0,0
1/01/2022,Ecuador,Kedah,0,0,0
1/01/2022,Ecuador,Perak,0,0,0
1/01/2022,Ecuador,Perlis,0,0,0
1/01/2022,Ecuador,Pulau Pinang,0,0,0
1/01/2022,Ecuador,Sabah,0,0,0
1/01/2022,Ecuador,Sarawak,0,0,0
1/01/2022,Ecuador,Selangor,2,2,0
1/01/2022,Egypt,Johor,1,1,0
1/01/2022,Egypt,Kedah,0,0,0
1/01/2022,Egypt,Kelantan,0,0,0
1/01/2022,Egypt,Melaka,0,0,0
1/01/2022,Egypt,Pahang,0,0,0
1/01/2022,Egypt,Perak,0,0,0
1/01/2022,Egypt,Perlis,0,0,0
1/01/2022,Egypt,Pulau Pinang,0,0,0
1/01/2022,Egypt,Sabah,0,0,0
1/01/2022,Egypt,Sarawak,1,1,0
1/01/2022,Egypt,Selangor,340,246,94
1/01/2022,Egypt,Terengganu,0,0,0
1/01/2022,Egypt,W.P. Labuan,0,0,0
1/01/2022,Eritrea,Johor,0,0,0
1/01/2022,Eritrea,Pulau Pinang,0,0,0
1/01/2022,Eritrea,Sabah,0,0,0
1/01/2022,Eritrea,Selangor,1,0,1
1/01/2022,Spain,Johor,0,0,0
1/01/2022,Spain,Kedah,3,2,1
1/01/2022,Spain,Kelantan,0,0,0
1/01/2022,Spain,Melaka,0,0,0
1/01/2022,Spain,Negeri Sembilan,0,0,0
1/01/2022,Spain,Pahang,0,0,0
1/01/2022,Spain,Perak,0,0,0
1/01/2022,Spain,Perlis,0,0,0
1/01/2022,Spain,Pulau Pinang,0,0,0
1/01/2022,Spain,Sabah,0,0,0
1/01/2022,Spain,Sarawak,0,0,0
1/01/2022,Spain,Selangor,271,198,73
1/01/2022,Spain,W.P. Labuan,0,0,0
1/01/2022,Estonia,Johor,0,0,0
1/01/2022,Estonia,Kedah,0,0,0
1/01/2022,Estonia,Kelantan,0,0,0
1/01/2022,Estonia,Pahang,0,0,0
1/01/2022,Estonia,Perak,0,0,0
1/01/2022,Estonia,Perlis,0,0,0
1/01/2022,Estonia,Pulau Pinang,0,0,0
1/01/2022,Estonia,Sabah,0,0,0
1/01/2022,Estonia,Sarawak,0,0,0
1/01/2022,Estonia,Selangor,7,4,3
1/01/2022,Estonia,W.P. Labuan,0,0,0
1/01/2022,Ethiopia,Johor,1,1,0
1/01/2022,Ethiopia,Kedah,0,0,0
1/01/2022,Ethiopia,Pulau Pinang,0,0,0
1/01/2022,Ethiopia,Sarawak,0,0,0
1/01/2022,Ethiopia,Selangor,14,8,6
1/01/2022,Finland,Johor,0,0,0
1/01/2022,Finland,Kedah,1,1,0
1/01/2022,Finland,Kelantan,0,0,0
1/01/2022,Finland,Melaka,0,0,0
1/01/2022,Finland,Negeri Sembilan,0,0,0
1/01/2022,Finland,Pahang,0,0,0
1/01/2022,Finland,Perak,0,0,0
1/01/2022,Finland,Perlis,0,0,0
1/01/2022,Finland,Pulau Pinang,0,0,0
1/01/2022,Finland,Sabah,0,0,0
